timestamp,lat_deg,lon_deg,height_m,quality,quality_name,num_sats,sdn_m,sde_m,sdu_m,age_s,ratio
21600.000,24.065192976,-74.533782288,-35.9763,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21630.000,24.065192976,-74.533782288,-35.9763,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
21660.000,24.065192427,-74.533781923,-35.0638,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21690.000,24.065192427,-74.533781923,-35.0638,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
21720.000,24.065192245,-74.533784052,-34.8318,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21750.000,24.065192245,-74.533784052,-34.8318,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
21780.000,24.065191342,-74.533785108,-35.4906,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21810.000,24.065191342,-74.533785108,-35.4906,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
21840.000,24.065191408,-74.533782016,-34.5865,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21870.000,24.065191408,-74.533782016,-34.5865,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
21900.000,24.065191093,-74.533779501,-35.2234,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21930.000,24.065191093,-74.533779501,-35.2234,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
21960.000,24.065192233,-74.533782052,-35.6008,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
21990.000,24.065192233,-74.533782052,-35.6008,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22020.000,24.065193291,-74.533781628,-34.9349,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22050.000,24.065193291,-74.533781628,-34.9349,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22080.000,24.065193699,-74.533781845,-35.2636,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22110.000,24.065193699,-74.533781845,-35.2636,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22140.000,24.065192621,-74.533783776,-34.3042,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22170.000,24.065192621,-74.533783776,-34.3042,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22200.000,24.065192154,-74.533782125,-34.9274,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22230.000,24.065192154,-74.533782125,-34.9274,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22260.000,24.065193501,-74.533782109,-35.3701,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22290.000,24.065193501,-74.533782109,-35.3701,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22320.000,24.065192736,-74.533782257,-34.7174,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22350.000,24.065192736,-74.533782257,-34.7174,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22380.000,24.065192470,-74.533783569,-34.9811,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22410.000,24.065192470,-74.533783569,-34.9811,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22440.000,24.065192721,-74.533781575,-35.0613,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22470.000,24.065192721,-74.533781575,-35.0613,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22500.000,24.065192748,-74.533782361,-34.7419,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22530.000,24.065192748,-74.533782361,-34.7419,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22560.000,24.065192526,-74.533783597,-34.7776,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22590.000,24.065192526,-74.533783597,-34.7776,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22620.000,24.065192462,-74.533782641,-34.8678,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22650.000,24.065192462,-74.533782641,-34.8678,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22680.000,24.065193479,-74.533778345,-34.6832,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22710.000,24.065193479,-74.533778345,-34.6832,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22740.000,24.065194456,-74.533777602,-34.8152,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22770.000,24.065194456,-74.533777602,-34.8152,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22800.000,24.065194224,-74.533781273,-35.0063,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22830.000,24.065194224,-74.533781273,-35.0063,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22860.000,24.065194464,-74.533780264,-34.6235,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22890.000,24.065194464,-74.533780264,-34.6235,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22920.000,24.065195331,-74.533779319,-34.2030,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
22950.000,24.065195331,-74.533779319,-34.2030,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
22980.000,24.065194747,-74.533780866,-34.6833,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23010.000,24.065194747,-74.533780866,-34.6833,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23040.000,24.065194397,-74.533780795,-34.1501,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23070.000,24.065194397,-74.533780795,-34.1501,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23100.000,24.065193758,-74.533779586,-35.3992,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23130.000,24.065193758,-74.533779586,-35.3992,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23160.000,24.065194371,-74.533778748,-34.8231,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23190.000,24.065194371,-74.533778748,-34.8231,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23220.000,24.065195594,-74.533777500,-34.4905,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23250.000,24.065195594,-74.533777500,-34.4905,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23280.000,24.065194086,-74.533781829,-34.5163,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23310.000,24.065194086,-74.533781829,-34.5163,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23340.000,24.065193418,-74.533779975,-34.7012,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23370.000,24.065193418,-74.533779975,-34.7012,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23400.000,24.065192986,-74.533784191,-34.2601,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23430.000,24.065192986,-74.533784191,-34.2601,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23460.000,24.065193797,-74.533779417,-34.0075,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23490.000,24.065193797,-74.533779417,-34.0075,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23520.000,24.065194552,-74.533778471,-34.4787,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23550.000,24.065194552,-74.533778471,-34.4787,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23580.000,24.065193695,-74.533777693,-34.4227,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23610.000,24.065193695,-74.533777693,-34.4227,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23640.000,24.065194590,-74.533777382,-34.4136,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23670.000,24.065194590,-74.533777382,-34.4136,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23700.000,24.065196281,-74.533777385,-34.9369,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23730.000,24.065196281,-74.533777385,-34.9369,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23760.000,24.065195211,-74.533780171,-34.5446,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23790.000,24.065195211,-74.533780171,-34.5446,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23820.000,24.065193465,-74.533777744,-34.3635,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23850.000,24.065193465,-74.533777744,-34.3635,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23880.000,24.065193777,-74.533778260,-34.2509,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23910.000,24.065193777,-74.533778260,-34.2509,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
23940.000,24.065195243,-74.533778218,-34.8870,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
23970.000,24.065195243,-74.533778218,-34.8870,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24000.000,24.065194176,-74.533778320,-34.6188,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24030.000,24.065194176,-74.533778320,-34.6188,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24060.000,24.065194030,-74.533780992,-34.9610,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24090.000,24.065194030,-74.533780992,-34.9610,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24120.000,24.065196531,-74.533779201,-34.8270,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24150.000,24.065196531,-74.533779201,-34.8270,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24180.000,24.065196184,-74.533778150,-34.6628,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24210.000,24.065196184,-74.533778150,-34.6628,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24240.000,24.065195985,-74.533778197,-35.0232,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24270.000,24.065195985,-74.533778197,-35.0232,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24300.000,24.065192969,-74.533779168,-34.3223,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24330.000,24.065192969,-74.533779168,-34.3223,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24360.000,24.065195306,-74.533779668,-34.7765,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24390.000,24.065195306,-74.533779668,-34.7765,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24420.000,24.065189663,-74.533780290,-34.5443,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24450.000,24.065189663,-74.533780290,-34.5443,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24480.000,24.065194180,-74.533781227,-34.3173,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24510.000,24.065194180,-74.533781227,-34.3173,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24540.000,24.065192707,-74.533782720,-34.8227,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24570.000,24.065192707,-74.533782720,-34.8227,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24600.000,24.065193252,-74.533780657,-34.8847,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24630.000,24.065193252,-74.533780657,-34.8847,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24660.000,24.065193970,-74.533775411,-35.0714,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24690.000,24.065193970,-74.533775411,-35.0714,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
24720.000,24.065193792,-74.533780411,-34.7779,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
24750.000,24.065193792,-74.533780411,-34.7779,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
24780.000,24.065195476,-74.533778576,-34.7687,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
24810.000,24.065195476,-74.533778576,-34.7687,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
24840.000,24.065192451,-74.533776334,-35.3521,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
24870.000,24.065192451,-74.533776334,-35.3521,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
24900.000,24.065194539,-74.533776226,-35.2869,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
24930.000,24.065194539,-74.533776226,-35.2869,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
24960.000,24.065196126,-74.533778116,-35.2758,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
24990.000,24.065196126,-74.533778116,-35.2758,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25020.000,24.065194248,-74.533777460,-35.1568,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25050.000,24.065194248,-74.533777460,-35.1568,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25080.000,24.065195879,-74.533777496,-34.6349,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25110.000,24.065195879,-74.533777496,-34.6349,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25140.000,24.065192635,-74.533778366,-35.3244,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25170.000,24.065192635,-74.533778366,-35.3244,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25200.000,24.065197894,-74.533775765,-33.9720,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25230.000,24.065197894,-74.533775765,-33.9720,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25260.000,24.065193771,-74.533774878,-34.6437,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25290.000,24.065193771,-74.533774878,-34.6437,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25320.000,24.065193405,-74.533779589,-34.6876,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25350.000,24.065193405,-74.533779589,-34.6876,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25380.000,24.065193598,-74.533777866,-34.8856,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25410.000,24.065193598,-74.533777866,-34.8856,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25440.000,24.065192513,-74.533776889,-34.4690,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25470.000,24.065192513,-74.533776889,-34.4690,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25500.000,24.065195635,-74.533779222,-33.8147,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25530.000,24.065195635,-74.533779222,-33.8147,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25560.000,24.065191459,-74.533776291,-34.8589,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25590.000,24.065191459,-74.533776291,-34.8589,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25620.000,24.065195412,-74.533775069,-34.7424,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25650.000,24.065195412,-74.533775069,-34.7424,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25680.000,24.065194493,-74.533778173,-33.9149,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25710.000,24.065194493,-74.533778173,-33.9149,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
25740.000,24.065195554,-74.533776377,-34.3523,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
25770.000,24.065195554,-74.533776377,-34.3523,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25800.000,24.065196698,-74.533780441,-35.0620,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25830.000,24.065196698,-74.533780441,-35.0620,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25860.000,24.065196933,-74.533780444,-35.0072,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25890.000,24.065196933,-74.533780444,-35.0072,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25920.000,24.065196194,-74.533778372,-35.3198,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
25950.000,24.065196194,-74.533778372,-35.3198,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
25980.000,24.065197706,-74.533783335,-35.1324,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
26010.000,24.065197706,-74.533783335,-35.1324,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
26040.000,24.065197671,-74.533779275,-35.4101,5,SINGLE,7,30.0000,30.0000,30.0000,0.0,0.0
26070.000,24.065197671,-74.533779275,-35.4101,5,SINGLE,7,301.4963,301.4963,301.4963,0.0,0.0
26100.000,24.065200608,-74.533782795,-35.2939,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26130.000,24.065200608,-74.533782795,-35.2939,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26160.000,24.065199586,-74.533782050,-34.8140,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26190.000,24.065199586,-74.533782050,-34.8140,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26220.000,24.065196997,-74.533779597,-35.2609,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26250.000,24.065196997,-74.533779597,-35.2609,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26280.000,24.065199718,-74.533780644,-34.9825,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26310.000,24.065199718,-74.533780644,-34.9825,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26340.000,24.065200709,-74.533781926,-34.8403,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26370.000,24.065200709,-74.533781926,-34.8403,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26400.000,24.065198440,-74.533778353,-35.0705,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26430.000,24.065198440,-74.533778353,-35.0705,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26460.000,24.065198379,-74.533779186,-35.1287,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26490.000,24.065198379,-74.533779186,-35.1287,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26520.000,24.065202776,-74.533779736,-34.7372,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26550.000,24.065202776,-74.533779736,-34.7372,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26580.000,24.065203781,-74.533780600,-34.7867,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26610.000,24.065203781,-74.533780600,-34.7867,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26640.000,24.065197089,-74.533779338,-35.6068,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26670.000,24.065197089,-74.533779338,-35.6068,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26700.000,24.065201540,-74.533782806,-34.0462,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26730.000,24.065201540,-74.533782806,-34.0462,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26760.000,24.065195907,-74.533778917,-35.1471,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26790.000,24.065195907,-74.533778917,-35.1471,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26820.000,24.065201656,-74.533781091,-34.4997,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26850.000,24.065201656,-74.533781091,-34.4997,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26880.000,24.065202287,-74.533781997,-34.1441,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26910.000,24.065202287,-74.533781997,-34.1441,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
26940.000,24.065200013,-74.533783998,-34.6002,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
26970.000,24.065200013,-74.533783998,-34.6002,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27000.000,24.065201840,-74.533781074,-34.4916,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27030.000,24.065201840,-74.533781074,-34.4916,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27060.000,24.065200783,-74.533782500,-34.2815,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27090.000,24.065200783,-74.533782500,-34.2815,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27120.000,24.065199776,-74.533782720,-34.6624,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27150.000,24.065199776,-74.533782720,-34.6624,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27180.000,24.065200647,-74.533782494,-34.6794,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27210.000,24.065200647,-74.533782494,-34.6794,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27240.000,24.065201838,-74.533781421,-34.3427,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27270.000,24.065201838,-74.533781421,-34.3427,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27300.000,24.065201319,-74.533784577,-34.1651,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27330.000,24.065201319,-74.533784577,-34.1651,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27360.000,24.065200305,-74.533780900,-33.7289,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27390.000,24.065200305,-74.533780900,-33.7289,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27420.000,24.065203690,-74.533784244,-34.0469,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27450.000,24.065203690,-74.533784244,-34.0469,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27480.000,24.065201816,-74.533783021,-34.5794,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27510.000,24.065201816,-74.533783021,-34.5794,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27540.000,24.065201086,-74.533781055,-34.5196,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27570.000,24.065201086,-74.533781055,-34.5196,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27600.000,24.065201103,-74.533781089,-33.8145,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27630.000,24.065201103,-74.533781089,-33.8145,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27660.000,24.065199494,-74.533781698,-34.7450,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27690.000,24.065199494,-74.533781698,-34.7450,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27720.000,24.065197852,-74.533780577,-34.5357,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27750.000,24.065197852,-74.533780577,-34.5357,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27780.000,24.065199184,-74.533784648,-33.8893,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27810.000,24.065199184,-74.533784648,-33.8893,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27840.000,24.065198115,-74.533781437,-34.7555,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27870.000,24.065198115,-74.533781437,-34.7555,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27900.000,24.065195557,-74.533779966,-34.8004,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27930.000,24.065195557,-74.533779966,-34.8004,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
27960.000,24.065195911,-74.533780512,-34.6892,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
27990.000,24.065195911,-74.533780512,-34.6892,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28020.000,24.065197853,-74.533776805,-34.3475,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28050.000,24.065197853,-74.533776805,-34.3475,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28080.000,24.065200839,-74.533782294,-33.9682,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28110.000,24.065200839,-74.533782294,-33.9682,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28140.000,24.065193473,-74.533779761,-34.6886,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28170.000,24.065193473,-74.533779761,-34.6886,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28200.000,24.065201323,-74.533780285,-34.2986,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28230.000,24.065201323,-74.533780285,-34.2986,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28260.000,24.065197085,-74.533779275,-34.4307,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28290.000,24.065197085,-74.533779275,-34.4307,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28320.000,24.065193602,-74.533780045,-34.6493,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28350.000,24.065193602,-74.533780045,-34.6493,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28380.000,24.065193565,-74.533779087,-34.8599,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28410.000,24.065193565,-74.533779087,-34.8599,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28440.000,24.065192926,-74.533777649,-35.1098,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28470.000,24.065192926,-74.533777649,-35.1098,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28500.000,24.065197420,-74.533780074,-34.5759,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28530.000,24.065197420,-74.533780074,-34.5759,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28560.000,24.065193685,-74.533777914,-34.8576,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28590.000,24.065193685,-74.533777914,-34.8576,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28620.000,24.065189850,-74.533775917,-36.1518,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28650.000,24.065189850,-74.533775917,-36.1518,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28680.000,24.065192037,-74.533778267,-34.8355,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28710.000,24.065192037,-74.533778267,-34.8355,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28740.000,24.065193774,-74.533780668,-35.3050,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28770.000,24.065193774,-74.533780668,-35.3050,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28800.000,24.065189387,-74.533778918,-36.3303,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28830.000,24.065189387,-74.533778918,-36.3303,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
28860.000,24.065194096,-74.533780661,-34.8421,5,SINGLE,6,30.0000,30.0000,30.0000,0.0,0.0
28890.000,24.065194096,-74.533780661,-34.8421,5,SINGLE,6,301.4963,301.4963,301.4963,0.0,0.0
